customer_id,churn_probability,churn_prediction,actual_churn,customer_value,risk_tier,priority_score,revenue_at_risk,recoverable_revenue,net_benefit,wealth_tier,recommended_action,customer_lifetime_value,intervention_cost,expected_recovery,roi,roi_category
134915,0.9999,1,1,0.4004,Critical,0.4004,15076.0,4523.0,4023.0,Standard,Relationship manager follow-up,0,500,4523.0,8.05,Low ROI (0-10x)
134925,0.9986,1,1,0.2021,Critical,0.2018,4184.0,1255.0,755.0,Basic,Relationship manager follow-up,0,500,1255.0,1.51,Low ROI (0-10x)
134931,1.0,1,1,0.0908,Critical,0.0908,4193.0,1258.0,758.0,Basic,Relationship manager follow-up,0,500,1258.0,1.52,Low ROI (0-10x)
134936,0.9907,1,1,0.27,Critical,0.2675,10404.0,3121.0,2621.0,Standard,Relationship manager follow-up,0,500,3121.0,5.24,Low ROI (0-10x)
134940,0.9692,1,1,0.1161,Critical,0.1125,6074.0,1822.0,1322.0,Basic,Relationship manager follow-up,0,500,1822.0,2.64,Low ROI (0-10x)
134948,0.9998,1,1,0.288,Critical,0.2879,9082.0,2725.0,2225.0,Standard,Relationship manager follow-up,0,500,2725.0,4.45,Low ROI (0-10x)
134951,0.9944,1,1,0.2688,Critical,0.2673,9994.0,2998.0,2498.0,Standard,Relationship manager follow-up,0,500,2998.0,5.0,Low ROI (0-10x)
134952,1.0,1,1,0.0938,Critical,0.0938,1893.0,568.0,68.0,Basic,Relationship manager follow-up,0,500,568.0,0.14,Low ROI (0-10x)
134957,0.884,1,1,0.2792,Critical,0.2468,8414.0,2524.0,2024.0,Standard,Relationship manager follow-up,0,500,2524.0,4.05,Low ROI (0-10x)
134958,0.9998,1,1,0.1395,Critical,0.1395,2568.0,770.0,270.0,Basic,Relationship manager follow-up,0,500,770.0,0.54,Low ROI (0-10x)
134959,0.9991,1,1,0.6388,Critical,0.6382,30866.0,9260.0,8760.0,Premium,Relationship manager follow-up,0,500,9260.0,17.52,Medium ROI (10-50x)
134978,1.0,1,1,0.2062,Critical,0.2062,6158.0,1847.0,1347.0,Basic,Relationship manager follow-up,0,500,1847.0,2.69,Low ROI (0-10x)
134982,0.9993,1,1,0.2107,Critical,0.2106,3963.0,1189.0,689.0,Basic,Relationship manager follow-up,0,500,1189.0,1.38,Low ROI (0-10x)
134985,0.9998,1,1,0.1976,Critical,0.1976,5160.0,1548.0,1048.0,Basic,Relationship manager follow-up,0,500,1548.0,2.1,Low ROI (0-10x)
134986,0.9991,1,1,0.505,Critical,0.5045,18508.0,5552.0,5052.0,Premium,Relationship manager follow-up,0,500,5552.0,10.1,Medium ROI (10-50x)
134995,0.9999,1,1,0.1653,Critical,0.1653,4125.0,1238.0,738.0,Basic,Relationship manager follow-up,0,500,1238.0,1.48,Low ROI (0-10x)
135001,0.9997,1,1,0.3855,Critical,0.3854,10157.0,3047.0,2547.0,Standard,Relationship manager follow-up,0,500,3047.0,5.09,Low ROI (0-10x)
135006,0.2598,1,0,0.1391,Low,0.0361,1009.0,303.0,-197.0,Basic,Relationship manager follow-up,0,500,303.0,-0.39,Negative ROI
135009,0.6893,1,0,0.4259,High,0.2936,13342.0,4003.0,3503.0,Standard,Relationship manager follow-up,0,500,4003.0,7.01,Low ROI (0-10x)
135017,0.9999,1,1,0.149,Critical,0.149,5341.0,1602.0,1102.0,Basic,Relationship manager follow-up,0,500,1602.0,2.2,Low ROI (0-10x)
135018,1.0,1,1,0.0806,Critical,0.0806,3013.0,904.0,404.0,Basic,Relationship manager follow-up,0,500,904.0,0.81,Low ROI (0-10x)
135033,0.9977,1,1,0.3551,Critical,0.3543,7156.0,2147.0,1647.0,Standard,Relationship manager follow-up,0,500,2147.0,3.29,Low ROI (0-10x)
135043,0.6471,1,0,0.2164,High,0.14,3332.0,1000.0,500.0,Basic,Relationship manager follow-up,0,500,1000.0,1.0,Low ROI (0-10x)
135048,0.9988,1,1,0.3226,Critical,0.3222,12383.0,3715.0,3215.0,Standard,Relationship manager follow-up,0,500,3715.0,6.43,Low ROI (0-10x)
135050,0.9979,1,1,0.3597,Critical,0.3589,9176.0,2753.0,2253.0,Standard,Relationship manager follow-up,0,500,2753.0,4.51,Low ROI (0-10x)
135059,0.9996,1,1,0.323,Critical,0.3229,8340.0,2502.0,2002.0,Standard,Relationship manager follow-up,0,500,2502.0,4.0,Low ROI (0-10x)
135067,0.9884,1,1,0.2475,Critical,0.2446,6221.0,1866.0,1366.0,Basic,Relationship manager follow-up,0,500,1866.0,2.73,Low ROI (0-10x)
135073,0.9976,1,1,0.1993,Critical,0.1988,5869.0,1761.0,1261.0,Basic,Relationship manager follow-up,0,500,1761.0,2.52,Low ROI (0-10x)
135077,0.6622,1,1,0.458,High,0.3033,11215.0,3364.0,2864.0,Standard,Relationship manager follow-up,0,500,3364.0,5.73,Low ROI (0-10x)
135083,0.9997,1,1,0.2329,Critical,0.2328,4147.0,1244.0,744.0,Basic,Relationship manager follow-up,0,500,1244.0,1.49,Low ROI (0-10x)
135091,0.9584,1,1,0.1762,Critical,0.1689,3997.0,1199.0,699.0,Basic,Relationship manager follow-up,0,500,1199.0,1.4,Low ROI (0-10x)
135096,0.9998,1,1,0.1916,Critical,0.1916,6110.0,1833.0,1333.0,Basic,Relationship manager follow-up,0,500,1833.0,2.67,Low ROI (0-10x)
135099,0.9925,1,1,0.2236,Critical,0.2219,5541.0,1662.0,1162.0,Basic,Relationship manager follow-up,0,500,1662.0,2.32,Low ROI (0-10x)
135102,0.9981,1,1,0.1607,Critical,0.1604,6484.0,1945.0,1445.0,Basic,Relationship manager follow-up,0,500,1945.0,2.89,Low ROI (0-10x)
135104,0.9998,1,1,0.0971,Critical,0.0971,2295.0,688.0,188.0,Basic,Relationship manager follow-up,0,500,688.0,0.38,Low ROI (0-10x)
135114,0.9999,1,1,0.297,Critical,0.297,5003.0,1501.0,1001.0,Standard,Relationship manager follow-up,0,500,1501.0,2.0,Low ROI (0-10x)
135121,0.9993,1,1,0.3334,Critical,0.3332,12583.0,3775.0,3275.0,Standard,Relationship manager follow-up,0,500,3775.0,6.55,Low ROI (0-10x)
135127,0.9981,1,1,0.3013,Critical,0.3007,9183.0,2755.0,2255.0,Standard,Relationship manager follow-up,0,500,2755.0,4.51,Low ROI (0-10x)
135128,0.9997,1,1,0.167,Critical,0.1669,3201.0,960.0,460.0,Basic,Relationship manager follow-up,0,500,960.0,0.92,Low ROI (0-10x)
135133,0.9997,1,1,0.0869,Critical,0.0869,1290.0,387.0,-113.0,Basic,Relationship manager follow-up,0,500,387.0,-0.23,Negative ROI
135135,0.9998,1,1,0.4638,Critical,0.4637,11616.0,3485.0,2985.0,Standard,Relationship manager follow-up,0,500,3485.0,5.97,Low ROI (0-10x)
135140,0.9988,1,1,0.676,Critical,0.6752,28594.0,8578.0,8078.0,Premium,Relationship manager follow-up,0,500,8578.0,16.16,Medium ROI (10-50x)
135143,0.9589,1,1,0.2376,Critical,0.2278,4148.0,1244.0,744.0,Basic,Relationship manager follow-up,0,500,1244.0,1.49,Low ROI (0-10x)
135146,1.0,1,1,0.0918,Critical,0.0918,4218.0,1265.0,765.0,Basic,Relationship manager follow-up,0,500,1265.0,1.53,Low ROI (0-10x)
135149,0.9807,1,1,0.2358,Critical,0.2312,9358.0,2807.0,2307.0,Basic,Relationship manager follow-up,0,500,2807.0,4.61,Low ROI (0-10x)
135156,0.9994,1,1,0.1213,Critical,0.1212,1668.0,500.0,0.0,Basic,Relationship manager follow-up,0,500,500.0,0.0,Negative ROI
135161,0.9997,1,1,0.1243,Critical,0.1243,4014.0,1204.0,704.0,Basic,Relationship manager follow-up,0,500,1204.0,1.41,Low ROI (0-10x)
135162,0.405,1,0,0.1827,Medium,0.074,3423.0,1027.0,527.0,Basic,Relationship manager follow-up,0,500,1027.0,1.05,Low ROI (0-10x)
135164,0.9997,1,1,0.405,Critical,0.4049,10907.0,3272.0,2772.0,Standard,Relationship manager follow-up,0,500,3272.0,5.54,Low ROI (0-10x)
135166,0.746,1,1,0.1447,High,0.1079,2349.0,705.0,205.0,Basic,Relationship manager follow-up,0,500,705.0,0.41,Low ROI (0-10x)
135168,0.4795,1,0,0.6284,Medium,0.3013,15163.0,4549.0,4049.0,Premium,Relationship manager follow-up,0,500,4549.0,8.1,Low ROI (0-10x)
135169,0.8644,1,0,0.2935,Critical,0.2537,6594.0,1978.0,1478.0,Standard,Relationship manager follow-up,0,500,1978.0,2.96,Low ROI (0-10x)
135180,0.9999,1,1,0.1523,Critical,0.1523,5490.0,1647.0,1147.0,Basic,Relationship manager follow-up,0,500,1647.0,2.29,Low ROI (0-10x)
135186,0.9998,1,1,0.3204,Critical,0.3203,10164.0,3049.0,2549.0,Standard,Relationship manager follow-up,0,500,3049.0,5.1,Low ROI (0-10x)
135188,1.0,1,1,0.1353,Critical,0.1353,6161.0,1848.0,1348.0,Basic,Relationship manager follow-up,0,500,1848.0,2.7,Low ROI (0-10x)
135190,1.0,1,1,0.7049,Critical,0.7049,32431.0,9729.0,9229.0,Premium,Relationship manager follow-up,0,500,9729.0,18.46,Medium ROI (10-50x)
135194,0.9995,1,1,0.2192,Critical,0.2191,6192.0,1858.0,1358.0,Basic,Relationship manager follow-up,0,500,1858.0,2.72,Low ROI (0-10x)
135198,0.9816,1,1,0.2114,Critical,0.2075,8990.0,2697.0,2197.0,Basic,Relationship manager follow-up,0,500,2697.0,4.39,Low ROI (0-10x)
135200,0.9692,1,1,0.1776,Critical,0.1721,3447.0,1034.0,534.0,Basic,Relationship manager follow-up,0,500,1034.0,1.07,Low ROI (0-10x)
135201,0.9998,1,1,0.2549,Critical,0.2548,6338.0,1901.0,1401.0,Standard,Relationship manager follow-up,0,500,1901.0,2.8,Low ROI (0-10x)
135205,0.9998,1,1,0.4449,Critical,0.4448,19093.0,5728.0,5228.0,Standard,Relationship manager follow-up,0,500,5728.0,10.46,Medium ROI (10-50x)
135209,1.0,1,1,0.1167,Critical,0.1167,3620.0,1086.0,586.0,Basic,Relationship manager follow-up,0,500,1086.0,1.17,Low ROI (0-10x)
135232,0.9998,1,1,0.2759,Critical,0.2758,10359.0,3108.0,2608.0,Standard,Relationship manager follow-up,0,500,3108.0,5.22,Low ROI (0-10x)
135235,0.989,1,1,0.0592,Critical,0.0585,2537.0,761.0,261.0,Basic,Relationship manager follow-up,0,500,761.0,0.52,Low ROI (0-10x)
135247,0.9999,1,1,0.2437,Critical,0.2437,5908.0,1772.0,1272.0,Basic,Relationship manager follow-up,0,500,1772.0,2.54,Low ROI (0-10x)
135254,0.9866,1,1,0.0581,Critical,0.0573,1053.0,316.0,-184.0,Basic,Relationship manager follow-up,0,500,316.0,-0.37,Negative ROI
135257,0.9977,1,1,0.1201,Critical,0.1198,4797.0,1439.0,939.0,Basic,Relationship manager follow-up,0,500,1439.0,1.88,Low ROI (0-10x)
135267,0.9993,1,1,0.1184,Critical,0.1183,2363.0,709.0,209.0,Basic,Relationship manager follow-up,0,500,709.0,0.42,Low ROI (0-10x)
135271,0.4004,1,0,0.2185,Medium,0.0875,3317.0,995.0,495.0,Basic,Relationship manager follow-up,0,500,995.0,0.99,Low ROI (0-10x)
135287,0.9508,1,1,0.2036,Critical,0.1936,3711.0,1113.0,613.0,Basic,Relationship manager follow-up,0,500,1113.0,1.23,Low ROI (0-10x)
135298,1.0,1,1,0.2797,Critical,0.2797,6995.0,2098.0,1598.0,Standard,Relationship manager follow-up,0,500,2098.0,3.2,Low ROI (0-10x)
135311,0.9978,1,1,0.1662,Critical,0.1658,6483.0,1945.0,1445.0,Basic,Relationship manager follow-up,0,500,1945.0,2.89,Low ROI (0-10x)
135318,1.0,1,1,0.1808,Critical,0.1808,4078.0,1223.0,723.0,Basic,Relationship manager follow-up,0,500,1223.0,1.45,Low ROI (0-10x)
135320,0.9996,1,1,0.321,Critical,0.3209,11960.0,3588.0,3088.0,Standard,Relationship manager follow-up,0,500,3588.0,6.18,Low ROI (0-10x)
135321,0.9996,1,1,0.249,Critical,0.2489,11728.0,3518.0,3018.0,Basic,Relationship manager follow-up,0,500,3518.0,6.04,Low ROI (0-10x)
135328,0.9974,1,1,0.2808,Critical,0.2801,7744.0,2323.0,1823.0,Standard,Relationship manager follow-up,0,500,2323.0,3.65,Low ROI (0-10x)
135329,0.8099,1,1,0.0884,Critical,0.0716,2230.0,669.0,169.0,Basic,Relationship manager follow-up,0,500,669.0,0.34,Low ROI (0-10x)
135343,1.0,1,1,0.2389,Critical,0.2389,6863.0,2059.0,1559.0,Basic,Relationship manager follow-up,0,500,2059.0,3.12,Low ROI (0-10x)
135356,0.9958,1,1,0.2541,Critical,0.253,10946.0,3284.0,2784.0,Standard,Relationship manager follow-up,0,500,3284.0,5.57,Low ROI (0-10x)
135363,0.9999,1,1,0.1314,Critical,0.1314,3548.0,1064.0,564.0,Basic,Relationship manager follow-up,0,500,1064.0,1.13,Low ROI (0-10x)
135382,0.2188,1,0,0.1774,Low,0.0388,856.0,257.0,-243.0,Basic,Relationship manager follow-up,0,500,257.0,-0.49,Negative ROI
135390,0.9996,1,1,0.111,Critical,0.111,1441.0,432.0,-68.0,Basic,Relationship manager follow-up,0,500,432.0,-0.14,Negative ROI
135396,0.9896,1,1,0.0973,Critical,0.0963,2380.0,714.0,214.0,Basic,Relationship manager follow-up,0,500,714.0,0.43,Low ROI (0-10x)
135406,0.999,1,1,0.3088,Critical,0.3085,7495.0,2248.0,1748.0,Standard,Relationship manager follow-up,0,500,2248.0,3.5,Low ROI (0-10x)
135420,1.0,1,1,0.1627,Critical,0.1627,4475.0,1342.0,842.0,Basic,Relationship manager follow-up,0,500,1342.0,1.68,Low ROI (0-10x)
135424,0.9988,1,1,0.1907,Critical,0.1905,6712.0,2014.0,1514.0,Basic,Relationship manager follow-up,0,500,2014.0,3.03,Low ROI (0-10x)
135425,0.7934,1,1,0.1295,Critical,0.1027,1559.0,468.0,-32.0,Basic,Relationship manager follow-up,0,500,468.0,-0.06,Negative ROI
135426,0.9999,1,1,0.1141,Critical,0.1141,3069.0,921.0,421.0,Basic,Relationship manager follow-up,0,500,921.0,0.84,Low ROI (0-10x)
135432,0.9747,1,1,0.1183,Critical,0.1153,748.0,224.0,-276.0,Basic,Relationship manager follow-up,0,500,224.0,-0.55,Negative ROI
135435,0.9024,1,1,0.2239,Critical,0.202,1554.0,466.0,-34.0,Basic,Relationship manager follow-up,0,500,466.0,-0.07,Negative ROI
135441,0.9995,1,1,0.2198,Critical,0.2197,5622.0,1687.0,1187.0,Basic,Relationship manager follow-up,0,500,1687.0,2.37,Low ROI (0-10x)
135442,0.9948,1,1,0.1382,Critical,0.1375,6058.0,1817.0,1317.0,Basic,Relationship manager follow-up,0,500,1817.0,2.63,Low ROI (0-10x)
135443,1.0,1,1,0.243,Critical,0.243,10869.0,3261.0,2761.0,Basic,Relationship manager follow-up,0,500,3261.0,5.52,Low ROI (0-10x)
135445,0.9985,1,1,0.1536,Critical,0.1534,1895.0,568.0,68.0,Basic,Relationship manager follow-up,0,500,568.0,0.14,Low ROI (0-10x)
135451,0.9999,1,1,0.3052,Critical,0.3052,11273.0,3382.0,2882.0,Standard,Relationship manager follow-up,0,500,3382.0,5.76,Low ROI (0-10x)
135452,0.9998,1,1,0.0391,Critical,0.0391,2264.0,679.0,179.0,Basic,Relationship manager follow-up,0,500,679.0,0.36,Low ROI (0-10x)
135453,0.9998,1,1,0.6303,Critical,0.6302,26663.0,7999.0,7499.0,Premium,Relationship manager follow-up,0,500,7999.0,15.0,Medium ROI (10-50x)
135456,0.8119,1,1,0.4291,Critical,0.3484,12091.0,3627.0,3127.0,Standard,Relationship manager follow-up,0,500,3627.0,6.25,Low ROI (0-10x)
135477,0.9997,1,1,0.1417,Critical,0.1417,2320.0,696.0,196.0,Basic,Relationship manager follow-up,0,500,696.0,0.39,Low ROI (0-10x)
135485,1.0,1,1,0.1412,Critical,0.1412,5970.0,1791.0,1291.0,Basic,Relationship manager follow-up,0,500,1791.0,2.58,Low ROI (0-10x)
135487,0.9997,1,1,0.6574,Critical,0.6572,26849.0,8055.0,7555.0,Premium,Relationship manager follow-up,0,500,8055.0,15.11,Medium ROI (10-50x)
135489,0.9983,1,1,0.2224,Critical,0.222,9751.0,2925.0,2425.0,Basic,Relationship manager follow-up,0,500,2925.0,4.85,Low ROI (0-10x)
135493,0.982,1,1,0.3388,Critical,0.3327,10498.0,3149.0,2649.0,Standard,Relationship manager follow-up,0,500,3149.0,5.3,Low ROI (0-10x)
135494,0.9999,1,1,0.2401,Critical,0.2401,6441.0,1932.0,1432.0,Basic,Relationship manager follow-up,0,500,1932.0,2.86,Low ROI (0-10x)
135497,0.9986,1,1,0.208,Critical,0.2077,5997.0,1799.0,1299.0,Basic,Relationship manager follow-up,0,500,1799.0,2.6,Low ROI (0-10x)
135498,0.8197,1,1,0.3091,Critical,0.2534,7726.0,2318.0,1818.0,Standard,Relationship manager follow-up,0,500,2318.0,3.64,Low ROI (0-10x)
135510,0.9873,1,1,0.4437,Critical,0.4381,11151.0,3345.0,2845.0,Standard,Relationship manager follow-up,0,500,3345.0,5.69,Low ROI (0-10x)
135515,0.9997,1,1,0.2993,Critical,0.2992,8448.0,2534.0,2034.0,Standard,Relationship manager follow-up,0,500,2534.0,4.07,Low ROI (0-10x)
135519,0.9998,1,1,0.3885,Critical,0.3884,10278.0,3083.0,2583.0,Standard,Relationship manager follow-up,0,500,3083.0,5.17,Low ROI (0-10x)
135521,0.9997,1,1,0.4606,Critical,0.4605,15616.0,4685.0,4185.0,Standard,Relationship manager follow-up,0,500,4685.0,8.37,Low ROI (0-10x)
135541,1.0,1,1,0.1375,Critical,0.1375,3622.0,1087.0,587.0,Basic,Relationship manager follow-up,0,500,1087.0,1.17,Low ROI (0-10x)
135542,0.9998,1,1,0.2302,Critical,0.2302,4144.0,1243.0,743.0,Basic,Relationship manager follow-up,0,500,1243.0,1.49,Low ROI (0-10x)
135547,0.9953,1,1,0.349,Critical,0.3474,10399.0,3120.0,2620.0,Standard,Relationship manager follow-up,0,500,3120.0,5.24,Low ROI (0-10x)
135552,0.9989,1,1,0.2301,Critical,0.2298,9608.0,2882.0,2382.0,Basic,Relationship manager follow-up,0,500,2882.0,4.76,Low ROI (0-10x)
135553,1.0,1,1,0.2796,Critical,0.2796,6660.0,1998.0,1498.0,Standard,Relationship manager follow-up,0,500,1998.0,3.0,Low ROI (0-10x)
135580,0.9359,1,1,0.7772,Critical,0.7274,34273.0,10282.0,9782.0,Elite,Relationship manager follow-up,0,500,10282.0,19.56,Medium ROI (10-50x)
135592,0.9991,1,1,0.0442,Critical,0.0442,1798.0,539.0,39.0,Basic,Relationship manager follow-up,0,500,539.0,0.08,Low ROI (0-10x)
135598,1.0,1,1,0.4365,Critical,0.4365,14935.0,4480.0,3980.0,Standard,Relationship manager follow-up,0,500,4480.0,7.96,Low ROI (0-10x)
135603,0.9994,1,1,0.1399,Critical,0.1398,4220.0,1266.0,766.0,Basic,Relationship manager follow-up,0,500,1266.0,1.53,Low ROI (0-10x)
135634,0.9363,1,1,0.3032,Critical,0.2839,8117.0,2435.0,1935.0,Standard,Relationship manager follow-up,0,500,2435.0,3.87,Low ROI (0-10x)
135641,0.8775,1,1,0.374,Critical,0.3282,11108.0,3332.0,2832.0,Standard,Relationship manager follow-up,0,500,3332.0,5.66,Low ROI (0-10x)
135642,0.998,1,1,0.5731,Critical,0.572,17895.0,5368.0,4868.0,Premium,Relationship manager follow-up,0,500,5368.0,9.74,Low ROI (0-10x)
135655,0.9984,1,1,0.146,Critical,0.1458,4752.0,1426.0,926.0,Basic,Relationship manager follow-up,0,500,1426.0,1.85,Low ROI (0-10x)
135664,0.9861,1,1,0.1632,Critical,0.1609,5308.0,1592.0,1092.0,Basic,Relationship manager follow-up,0,500,1592.0,2.18,Low ROI (0-10x)
135668,1.0,1,1,0.195,Critical,0.195,5930.0,1779.0,1279.0,Basic,Relationship manager follow-up,0,500,1779.0,2.56,Low ROI (0-10x)
135675,1.0,1,1,0.1315,Critical,0.1315,3984.0,1195.0,695.0,Basic,Relationship manager follow-up,0,500,1195.0,1.39,Low ROI (0-10x)
135683,1.0,1,1,0.1291,Critical,0.1291,2901.0,870.0,370.0,Basic,Relationship manager follow-up,0,500,870.0,0.74,Low ROI (0-10x)
135691,0.9995,1,1,0.2347,Critical,0.2346,4648.0,1394.0,894.0,Basic,Relationship manager follow-up,0,500,1394.0,1.79,Low ROI (0-10x)
135695,0.2923,1,1,0.4464,Low,0.1305,5516.0,1655.0,1155.0,Standard,Relationship manager follow-up,0,500,1655.0,2.31,Low ROI (0-10x)
135697,0.834,1,1,0.1614,Critical,0.1346,4499.0,1350.0,850.0,Basic,Relationship manager follow-up,0,500,1350.0,1.7,Low ROI (0-10x)
135710,1.0,1,1,0.3315,Critical,0.3315,5670.0,1701.0,1201.0,Standard,Relationship manager follow-up,0,500,1701.0,2.4,Low ROI (0-10x)
135715,0.9965,1,1,0.0853,Critical,0.085,3396.0,1019.0,519.0,Basic,Relationship manager follow-up,0,500,1019.0,1.04,Low ROI (0-10x)
135723,1.0,1,1,0.1816,Critical,0.1816,6191.0,1857.0,1357.0,Basic,Relationship manager follow-up,0,500,1857.0,2.71,Low ROI (0-10x)
135729,0.9989,1,1,0.1733,Critical,0.1731,8385.0,2516.0,2016.0,Basic,Relationship manager follow-up,0,500,2516.0,4.03,Low ROI (0-10x)
135743,1.0,1,1,0.2238,Critical,0.2238,6803.0,2041.0,1541.0,Basic,Relationship manager follow-up,0,500,2041.0,3.08,Low ROI (0-10x)
135750,0.9999,1,1,0.2262,Critical,0.2262,8667.0,2600.0,2100.0,Basic,Relationship manager follow-up,0,500,2600.0,4.2,Low ROI (0-10x)
135760,0.9242,1,1,0.3765,Critical,0.348,13931.0,4179.0,3679.0,Standard,Relationship manager follow-up,0,500,4179.0,7.36,Low ROI (0-10x)
135763,0.9921,1,1,0.4867,Critical,0.4829,15550.0,4665.0,4165.0,Standard,Relationship manager follow-up,0,500,4665.0,8.33,Low ROI (0-10x)
135766,0.9999,1,1,0.2457,Critical,0.2457,8682.0,2605.0,2105.0,Basic,Relationship manager follow-up,0,500,2605.0,4.21,Low ROI (0-10x)
135774,1.0,1,1,0.1353,Critical,0.1353,3925.0,1178.0,678.0,Basic,Relationship manager follow-up,0,500,1178.0,1.36,Low ROI (0-10x)
135777,0.9931,1,1,0.3858,Critical,0.3831,15642.0,4693.0,4193.0,Standard,Relationship manager follow-up,0,500,4693.0,8.39,Low ROI (0-10x)
135778,0.9945,1,1,0.3877,Critical,0.3856,14487.0,4346.0,3846.0,Standard,Relationship manager follow-up,0,500,4346.0,7.69,Low ROI (0-10x)
135779,0.9806,1,1,0.0986,Critical,0.0967,862.0,259.0,-241.0,Basic,Relationship manager follow-up,0,500,259.0,-0.48,Negative ROI
135781,1.0,1,1,0.2715,Critical,0.2715,10052.0,3016.0,2516.0,Standard,Relationship manager follow-up,0,500,3016.0,5.03,Low ROI (0-10x)
135785,0.9999,1,1,0.1751,Critical,0.1751,2923.0,877.0,377.0,Basic,Relationship manager follow-up,0,500,877.0,0.75,Low ROI (0-10x)
135791,0.1222,1,0,0.1269,Low,0.0155,536.0,161.0,-339.0,Basic,Relationship manager follow-up,0,500,161.0,-0.68,Negative ROI
135802,0.9995,1,1,0.3734,Critical,0.3732,7469.0,2241.0,1741.0,Standard,Relationship manager follow-up,0,500,2241.0,3.48,Low ROI (0-10x)
135831,1.0,1,1,0.1142,Critical,0.1142,2495.0,748.0,248.0,Basic,Relationship manager follow-up,0,500,748.0,0.5,Low ROI (0-10x)
135833,0.9974,1,1,0.0813,Critical,0.0811,3129.0,939.0,439.0,Basic,Relationship manager follow-up,0,500,939.0,0.88,Low ROI (0-10x)
135835,0.9952,1,1,0.1721,Critical,0.1713,1449.0,435.0,-65.0,Basic,Relationship manager follow-up,0,500,435.0,-0.13,Negative ROI
135844,1.0,1,1,0.1769,Critical,0.1769,5236.0,1571.0,1071.0,Basic,Relationship manager follow-up,0,500,1571.0,2.14,Low ROI (0-10x)
135849,0.9353,1,1,0.4379,Critical,0.4096,15246.0,4574.0,4074.0,Standard,Relationship manager follow-up,0,500,4574.0,8.15,Low ROI (0-10x)
135857,1.0,1,1,0.0789,Critical,0.0789,4082.0,1225.0,725.0,Basic,Relationship manager follow-up,0,500,1225.0,1.45,Low ROI (0-10x)
135860,1.0,1,1,0.0995,Critical,0.0995,2077.0,623.0,123.0,Basic,Relationship manager follow-up,0,500,623.0,0.25,Low ROI (0-10x)
135865,1.0,1,1,0.0558,Critical,0.0558,2231.0,669.0,169.0,Basic,Relationship manager follow-up,0,500,669.0,0.34,Low ROI (0-10x)
135875,0.9998,1,1,0.1584,Critical,0.1584,5656.0,1697.0,1197.0,Basic,Relationship manager follow-up,0,500,1697.0,2.39,Low ROI (0-10x)
135877,0.9995,1,1,0.1456,Critical,0.1455,3091.0,927.0,427.0,Basic,Relationship manager follow-up,0,500,927.0,0.85,Low ROI (0-10x)
135880,0.935,1,1,0.1173,Critical,0.1097,1539.0,462.0,-38.0,Basic,Relationship manager follow-up,0,500,462.0,-0.08,Negative ROI
135893,0.9999,1,1,0.2388,Critical,0.2388,1825.0,548.0,48.0,Basic,Relationship manager follow-up,0,500,548.0,0.1,Low ROI (0-10x)
135894,0.9999,1,1,0.4693,Critical,0.4693,18497.0,5549.0,5049.0,Standard,Relationship manager follow-up,0,500,5549.0,10.1,Medium ROI (10-50x)
135895,1.0,1,1,0.2066,Critical,0.2066,6987.0,2096.0,1596.0,Basic,Relationship manager follow-up,0,500,2096.0,3.19,Low ROI (0-10x)
135897,0.9992,1,1,0.2051,Critical,0.2049,3988.0,1196.0,696.0,Basic,Relationship manager follow-up,0,500,1196.0,1.39,Low ROI (0-10x)
135904,0.9968,1,1,0.3704,Critical,0.3692,8659.0,2598.0,2098.0,Standard,Relationship manager follow-up,0,500,2598.0,4.2,Low ROI (0-10x)
135910,0.9581,1,1,0.5424,Critical,0.5197,8469.0,2541.0,2041.0,Premium,Relationship manager follow-up,0,500,2541.0,4.08,Low ROI (0-10x)
135913,0.9996,1,1,0.1245,Critical,0.1245,4774.0,1432.0,932.0,Basic,Relationship manager follow-up,0,500,1432.0,1.86,Low ROI (0-10x)
135924,0.5926,1,0,0.208,High,0.1233,3839.0,1152.0,652.0,Basic,Relationship manager follow-up,0,500,1152.0,1.3,Low ROI (0-10x)
135930,1.0,1,1,0.1891,Critical,0.1891,3937.0,1181.0,681.0,Basic,Relationship manager follow-up,0,500,1181.0,1.36,Low ROI (0-10x)
135931,0.9983,1,1,0.1367,Critical,0.1365,3025.0,908.0,408.0,Basic,Relationship manager follow-up,0,500,908.0,0.82,Low ROI (0-10x)
135943,0.9898,1,1,0.3729,Critical,0.3691,10339.0,3102.0,2602.0,Standard,Relationship manager follow-up,0,500,3102.0,5.2,Low ROI (0-10x)
135954,1.0,1,1,0.2998,Critical,0.2998,10101.0,3030.0,2530.0,Standard,Relationship manager follow-up,0,500,3030.0,5.06,Low ROI (0-10x)
135955,1.0,1,1,0.3391,Critical,0.3391,8379.0,2514.0,2014.0,Standard,Relationship manager follow-up,0,500,2514.0,4.03,Low ROI (0-10x)
135962,0.9998,1,1,0.1647,Critical,0.1647,4408.0,1322.0,822.0,Basic,Relationship manager follow-up,0,500,1322.0,1.64,Low ROI (0-10x)
135969,0.9998,1,1,0.2226,Critical,0.2226,6264.0,1879.0,1379.0,Basic,Relationship manager follow-up,0,500,1879.0,2.76,Low ROI (0-10x)
135971,0.5551,1,0,0.2402,High,0.1333,1838.0,551.0,51.0,Basic,Relationship manager follow-up,0,500,551.0,0.1,Low ROI (0-10x)
135973,0.9994,1,1,0.1332,Critical,0.1331,802.0,241.0,-259.0,Basic,Relationship manager follow-up,0,500,241.0,-0.52,Negative ROI
